date;house;industry
18.03.16 02:00;730913;100
18.03.16 02:15;731013;100
18.03.16 02:30;731113;100
18.03.16 02:45;731213;100
18.03.16 03:00;731313;100
18.03.16 03:15;731413;100
18.03.16 03:30;731513;100
18.03.16 03:45;731613;100
18.03.16 04:00;731713;100
18.03.16 04:15;731813;100
18.03.16 04:30;731913;100
18.03.16 04:45;732013;100
18.03.16 05:00;732113;100
18.03.16 05:15;732213;100
18.03.16 05:30;732313;100
18.03.16 05:45;732413;100
18.03.16 06:00;732513;100
18.03.16 06:15;732613;100
18.03.16 06:30;732713;100
18.03.16 06:45;732813;100
18.03.16 07:00;732913;100
18.03.16 07:15;733013;100
18.03.16 07:30;733113;100
18.03.16 07:45;733213;100
18.03.16 08:00;733313;100
18.03.16 08:15;733413;100
18.03.16 08:30;733513;100
18.03.16 08:45;733613;100
18.03.16 09:00;733713;100
18.03.16 09:15;733813;100
18.03.16 09:30;733913;100
18.03.16 09:45;734013;100
18.03.16 10:00;734113;100
18.03.16 10:15;734213;100
18.03.16 10:30;734313;100
18.03.16 10:45;734413;100
18.03.16 11:00;734513;100
18.03.16 11:15;734613;100
18.03.16 11:30;734713;100
18.03.16 11:45;734813;100
18.03.16 12:00;734913;100
18.03.16 12:15;735013;100
18.03.16 12:30;735113;100
18.03.16 12:45;735213;100
18.03.16 13:00;735313;100
18.03.16 13:15;735413;100
18.03.16 13:30;735513;100
18.03.16 13:45;735613;100
18.03.16 14:00;735713;100
18.03.16 14:15;735813;100
18.03.16 14:30;735913;100
18.03.16 14:45;736013;100
18.03.16 15:00;736113;100
18.03.16 15:15;736213;100
18.03.16 15:30;736313;100
18.03.16 15:45;736413;100
18.03.16 16:00;736513;100
18.03.16 16:15;736613;100
18.03.16 16:30;736713;100
18.03.16 16:45;736813;100
18.03.16 17:00;736913;100
18.03.16 17:15;737013;100
18.03.16 17:30;737113;100
18.03.16 17:45;737213;100
18.03.16 18:00;737313;100
18.03.16 18:15;737413;100
18.03.16 18:30;737513;100
18.03.16 18:45;737613;100
18.03.16 19:00;737713;100
18.03.16 19:15;737813;100
18.03.16 19:30;737913;100
18.03.16 19:45;738013;100
18.03.16 20:00;738113;100
18.03.16 20:15;738213;100
18.03.16 20:30;738313;100
18.03.16 20:45;738413;100
18.03.16 21:00;738513;100
18.03.16 21:15;738613;100
18.03.16 21:30;738713;100
18.03.16 21:45;738813;100
18.03.16 22:00;738913;100
18.03.16 22:15;739013;100
18.03.16 22:30;739113;100
18.03.16 22:45;739213;100
18.03.16 23:00;739313;100
18.03.16 23:15;739413;100
18.03.16 23:30;739513;100
18.03.16 23:45;739613;100
19.03.16 00:00;739713;100
19.03.16 00:15;739813;100
19.03.16 00:30;739913;100
19.03.16 00:45;740013;100
19.03.16 01:00;740113;100
19.03.16 01:15;740213;100
19.03.16 01:30;740313;100
19.03.16 01:45;740413;100
19.03.16 02:00;740513;100
19.03.16 02:15;740613;100
19.03.16 02:30;740713;100
19.03.16 02:45;740813;100
19.03.16 03:00;740913;100
19.03.16 03:15;741013;100
19.03.16 03:30;741113;100
19.03.16 03:45;741213;100
19.03.16 04:00;741313;100
19.03.16 04:15;741413;100
19.03.16 04:30;741513;100
19.03.16 04:45;741613;100
19.03.16 05:00;741713;100
19.03.16 05:15;741813;100
19.03.16 05:30;741913;100
19.03.16 05:45;742013;100
19.03.16 06:00;742113;100
19.03.16 06:15;742213;100
19.03.16 06:30;742313;100
19.03.16 06:45;742413;100
19.03.16 07:00;742513;100
19.03.16 07:15;742613;100
19.03.16 07:30;742713;100
19.03.16 07:45;742813;100
19.03.16 08:00;742913;100
19.03.16 08:15;743013;100
19.03.16 08:30;743113;100
19.03.16 08:45;743213;100
19.03.16 09:00;743313;100
19.03.16 09:15;743413;100
19.03.16 09:30;743513;100
19.03.16 09:45;743613;100
19.03.16 10:00;743713;100
19.03.16 10:15;743813;100
19.03.16 10:30;743913;100
19.03.16 10:45;744013;100
19.03.16 11:00;744113;100
19.03.16 11:15;744213;100
19.03.16 11:30;744313;100
19.03.16 11:45;744413;100
19.03.16 12:00;744513;100
19.03.16 12:15;744613;100
19.03.16 12:30;744713;100
19.03.16 12:45;744813;100
19.03.16 13:00;744913;100
19.03.16 13:15;745013;100
19.03.16 13:30;745113;100
19.03.16 13:45;745213;100
19.03.16 14:00;745313;100
19.03.16 14:15;745413;100
19.03.16 14:30;745513;100
19.03.16 14:45;745613;100
19.03.16 15:00;745713;100
19.03.16 15:15;745813;100
19.03.16 15:30;745913;100
19.03.16 15:45;746013;100
19.03.16 16:00;746113;100
19.03.16 16:15;746213;100
19.03.16 16:30;746313;100
19.03.16 16:45;746413;100
19.03.16 17:00;746513;100
19.03.16 17:15;746613;100
19.03.16 17:30;746713;100
19.03.16 17:45;746813;100
19.03.16 18:00;746913;100
19.03.16 18:15;747013;100
19.03.16 18:30;747113;100
19.03.16 18:45;747213;100
19.03.16 19:00;747313;100
19.03.16 19:15;747413;100
19.03.16 19:30;747513;100
19.03.16 19:45;747613;100
19.03.16 20:00;747713;100
19.03.16 20:15;747813;100
19.03.16 20:30;747913;100
19.03.16 20:45;748013;100
19.03.16 21:00;748113;100
19.03.16 21:15;748213;100
19.03.16 21:30;748313;100
19.03.16 21:45;748413;100
19.03.16 22:00;748513;100
19.03.16 22:15;748613;100
19.03.16 22:30;748713;100
19.03.16 22:45;748813;100
19.03.16 23:00;748913;100
19.03.16 23:15;749013;100
19.03.16 23:30;749113;100
19.03.16 23:45;749213;100
20.03.16 00:00;749313;100
20.03.16 00:15;749413;100
20.03.16 00:30;749513;100
20.03.16 00:45;749613;100
20.03.16 01:00;749713;100
20.03.16 01:15;749813;100
20.03.16 01:30;749913;100
20.03.16 01:45;750013;100
20.03.16 02:00;750113;100
20.03.16 02:15;750213;100
20.03.16 02:30;750313;100
20.03.16 02:45;750413;100
20.03.16 03:00;750513;100
20.03.16 03:15;750613;100
20.03.16 03:30;750713;100
20.03.16 03:45;750813;100
20.03.16 04:00;750913;100
20.03.16 04:15;751013;100
20.03.16 04:30;751113;100
20.03.16 04:45;751213;100
20.03.16 05:00;751313;100
20.03.16 05:15;751413;100
20.03.16 05:30;751513;100
20.03.16 05:45;751613;100
20.03.16 06:00;751713;100
20.03.16 06:15;751813;100
20.03.16 06:30;751913;100
20.03.16 06:45;752013;100
20.03.16 07:00;752113;100
20.03.16 07:15;752213;100
20.03.16 07:30;752313;100
20.03.16 07:45;752413;100
20.03.16 08:00;752513;100
20.03.16 08:15;752613;100
20.03.16 08:30;752713;100
20.03.16 08:45;752813;100
20.03.16 09:00;752913;100
20.03.16 09:15;753013;100
20.03.16 09:30;753113;100
20.03.16 09:45;753213;100
20.03.16 10:00;753313;100
20.03.16 10:15;753413;100
20.03.16 10:30;753513;100
20.03.16 10:45;753613;100
20.03.16 11:00;753713;100
20.03.16 11:15;753813;100
20.03.16 11:30;753913;100
20.03.16 11:45;754013;100
20.03.16 12:00;754113;100
20.03.16 12:15;754213;100
20.03.16 12:30;754313;100
20.03.16 12:45;754413;100
20.03.16 13:00;754513;100
20.03.16 13:15;754613;100
20.03.16 13:30;754713;100
20.03.16 13:45;754813;100
20.03.16 14:00;754913;100
20.03.16 14:15;755013;100
20.03.16 14:30;755113;100
20.03.16 14:45;755213;100
20.03.16 15:00;755313;100
20.03.16 15:15;755413;100
20.03.16 15:30;755513;100
20.03.16 15:45;755613;100
20.03.16 16:00;755713;100
20.03.16 16:15;755813;100
20.03.16 16:30;755913;100
20.03.16 16:45;756013;100
20.03.16 17:00;756113;100
20.03.16 17:15;756213;100
20.03.16 17:30;756313;100
20.03.16 17:45;756413;100
20.03.16 18:00;756513;100
20.03.16 18:15;756613;100
20.03.16 18:30;756713;100
20.03.16 18:45;756813;100
20.03.16 19:00;756913;100
20.03.16 19:15;757013;100
20.03.16 19:30;757113;100
20.03.16 19:45;757213;100
20.03.16 20:00;757313;100
20.03.16 20:15;757413;100
20.03.16 20:30;757513;100
20.03.16 20:45;757613;100
20.03.16 21:00;757713;100
20.03.16 21:15;757813;100
20.03.16 21:30;757913;100
20.03.16 21:45;758013;100
20.03.16 22:00;758113;100
20.03.16 22:15;758213;100
20.03.16 22:30;758313;100
20.03.16 22:45;758413;100
20.03.16 23:00;758513;100
20.03.16 23:15;758613;100
20.03.16 23:30;758713;100
20.03.16 23:45;758813;100
21.03.16 00:00;758913;100
21.03.16 00:15;759013;100
21.03.16 00:30;759113;100
21.03.16 00:45;759213;100
21.03.16 01:00;759313;100
21.03.16 01:15;759413;100
21.03.16 01:30;759513;100
21.03.16 01:45;759613;100
21.03.16 02:00;759713;100
21.03.16 02:15;759813;100
21.03.16 02:30;759913;100
21.03.16 02:45;760013;100
21.03.16 03:00;760113;100
21.03.16 03:15;760213;100
21.03.16 03:30;760313;100
21.03.16 03:45;760413;100
21.03.16 04:00;760513;100
21.03.16 04:15;760613;100
21.03.16 04:30;760713;100
21.03.16 04:45;760813;100
21.03.16 05:00;760913;100
21.03.16 05:15;761013;100
21.03.16 05:30;761113;100
21.03.16 05:45;761213;100
21.03.16 06:00;761313;100
21.03.16 06:15;761413;100
21.03.16 06:30;761513;100
21.03.16 06:45;761613;100
21.03.16 07:00;761713;100
21.03.16 07:15;761813;100
21.03.16 07:30;761913;100
21.03.16 07:45;762013;100
21.03.16 08:00;762113;100
21.03.16 08:15;762213;100
21.03.16 08:30;762313;100
21.03.16 08:45;762413;100
21.03.16 09:00;762513;100
21.03.16 09:15;762613;100
21.03.16 09:30;762713;100
21.03.16 09:45;762813;100
21.03.16 10:00;762913;100
21.03.16 10:15;763013;100
21.03.16 10:30;763113;100
21.03.16 10:45;763213;100
21.03.16 11:00;763313;100
21.03.16 11:15;763413;100
21.03.16 11:30;763513;100
21.03.16 11:45;763613;100
21.03.16 12:00;763713;100
21.03.16 12:15;763813;100
21.03.16 12:30;763913;100
21.03.16 12:45;764013;100
21.03.16 13:00;764113;100
21.03.16 13:15;764213;100
21.03.16 13:30;764313;100
21.03.16 13:45;764413;100
21.03.16 14:00;764513;100
21.03.16 14:15;764613;100
21.03.16 14:30;764713;100
21.03.16 14:45;764813;100
21.03.16 15:00;764913;100
21.03.16 15:15;765013;100
21.03.16 15:30;765113;100
21.03.16 15:45;765213;100
21.03.16 16:00;765313;100
21.03.16 16:15;765413;100
21.03.16 16:30;765513;100
21.03.16 16:45;765613;100
21.03.16 17:00;765713;100
21.03.16 17:15;765813;100
21.03.16 17:30;765913;100
21.03.16 17:45;766013;100
21.03.16 18:00;766113;100
21.03.16 18:15;766213;100
21.03.16 18:30;766313;100
21.03.16 18:45;766413;100
21.03.16 19:00;766513;100
21.03.16 19:15;766613;100
21.03.16 19:30;766713;100
21.03.16 19:45;766813;100
21.03.16 20:00;766913;100
21.03.16 20:15;767013;100
21.03.16 20:30;767113;100
21.03.16 20:45;767213;100
21.03.16 21:00;767313;100
21.03.16 21:15;767413;100
21.03.16 21:30;767513;100
21.03.16 21:45;767613;100
21.03.16 22:00;767713;100
21.03.16 22:15;767813;100
21.03.16 22:30;767913;100
21.03.16 22:45;768013;100
21.03.16 23:00;768113;100
21.03.16 23:15;768213;100
21.03.16 23:30;768313;100
21.03.16 23:45;768413;100
22.03.16 00:00;768513;100
22.03.16 00:15;768613;100
22.03.16 00:30;768713;100
22.03.16 00:45;768813;100
22.03.16 01:00;768913;100
22.03.16 01:15;769013;100
22.03.16 01:30;769113;100
22.03.16 01:45;769213;100
22.03.16 02:00;769313;100
22.03.16 02:15;769413;100
22.03.16 02:30;769513;100
22.03.16 02:45;769613;100
22.03.16 03:00;769713;100
22.03.16 03:15;769813;100
22.03.16 03:30;769913;100
22.03.16 03:45;770013;100
22.03.16 04:00;770113;100
22.03.16 04:15;770213;100
22.03.16 04:30;770313;100
22.03.16 04:45;770413;100
22.03.16 05:00;770513;100
22.03.16 05:15;770613;100
22.03.16 05:30;770713;100
22.03.16 05:45;770813;100
22.03.16 06:00;770913;100
22.03.16 06:15;771013;100
22.03.16 06:30;771113;100
22.03.16 06:45;771213;100
22.03.16 07:00;771313;100
22.03.16 07:15;771413;100
22.03.16 07:30;771513;100
22.03.16 07:45;771613;100
22.03.16 08:00;771713;100
22.03.16 08:15;771813;100
22.03.16 08:30;771913;100
22.03.16 08:45;772013;100
22.03.16 09:00;772113;100
22.03.16 09:15;772213;100
22.03.16 09:30;772313;100
22.03.16 09:45;772413;100
22.03.16 10:00;772513;100
22.03.16 10:15;772613;100
22.03.16 10:30;772713;100
22.03.16 10:45;772813;100
22.03.16 11:00;772913;100
22.03.16 11:15;773013;100
22.03.16 11:30;773113;100
22.03.16 11:45;773213;100
22.03.16 12:00;773313;100
22.03.16 12:15;773413;100
22.03.16 12:30;773513;100
22.03.16 12:45;773613;100
22.03.16 13:00;773713;100
22.03.16 13:15;773813;100
22.03.16 13:30;773913;100
22.03.16 13:45;774013;100
22.03.16 14:00;774113;100
22.03.16 14:15;774213;100
22.03.16 14:30;774313;100
22.03.16 14:45;774413;100
22.03.16 15:00;774513;100
22.03.16 15:15;774613;100
22.03.16 15:30;774713;100
22.03.16 15:45;774813;100
22.03.16 16:00;774913;100
22.03.16 16:15;775013;100
22.03.16 16:30;775113;100
22.03.16 16:45;775213;100
22.03.16 17:00;775313;100
22.03.16 17:15;775413;100
22.03.16 17:30;775513;100
22.03.16 17:45;775613;100
22.03.16 18:00;775713;100
22.03.16 18:15;775813;100
22.03.16 18:30;775913;100
22.03.16 18:45;776013;100
22.03.16 19:00;776113;100
22.03.16 19:15;776213;100
22.03.16 19:30;776313;100
22.03.16 19:45;776413;100
22.03.16 20:00;776513;100
22.03.16 20:15;776613;100
22.03.16 20:30;776713;100
22.03.16 20:45;776813;100
22.03.16 21:00;776913;100
22.03.16 21:15;777013;100
22.03.16 21:30;777113;100
22.03.16 21:45;777213;100
22.03.16 22:00;777313;100
22.03.16 22:15;777413;100
22.03.16 22:30;777513;100
22.03.16 22:45;777613;100
22.03.16 23:00;777713;100
22.03.16 23:15;777813;100
22.03.16 23:30;777913;100
22.03.16 23:45;778013;100
23.03.16 00:00;778113;100
23.03.16 00:15;778213;100
23.03.16 00:30;778313;100
23.03.16 00:45;778413;100
23.03.16 01:00;778513;100
23.03.16 01:15;778613;100
23.03.16 01:30;778713;100
23.03.16 01:45;778813;100
23.03.16 02:00;778913;100
23.03.16 02:15;779013;100
23.03.16 02:30;779113;100
23.03.16 02:45;779213;100
23.03.16 03:00;779313;100
23.03.16 03:15;779413;100
23.03.16 03:30;779513;100
23.03.16 03:45;779613;100
23.03.16 04:00;779713;100
23.03.16 04:15;779813;100
23.03.16 04:30;779913;100
23.03.16 04:45;780013;100
23.03.16 05:00;780113;100
23.03.16 05:15;780213;100
23.03.16 05:30;780313;100
23.03.16 05:45;780413;100
23.03.16 06:00;780513;100
23.03.16 06:15;780613;100
23.03.16 06:30;780713;100
23.03.16 06:45;780813;100
23.03.16 07:00;780913;100
23.03.16 07:15;781013;100
23.03.16 07:30;781113;100
23.03.16 07:45;781213;100
23.03.16 08:00;781313;100
23.03.16 08:15;781413;100
23.03.16 08:30;781513;100
23.03.16 08:45;781613;100
23.03.16 09:00;781713;100
23.03.16 09:15;781813;100
23.03.16 09:30;781913;100
23.03.16 09:45;782013;100
23.03.16 10:00;782113;100
23.03.16 10:15;782213;100
23.03.16 10:30;782313;100
23.03.16 10:45;782413;100
23.03.16 11:00;782513;100
23.03.16 11:15;782613;100
23.03.16 11:30;782713;100
23.03.16 11:45;782813;100
23.03.16 12:00;782913;100
23.03.16 12:15;783013;100
23.03.16 12:30;783113;100
23.03.16 12:45;783213;100
23.03.16 13:00;783313;100
23.03.16 13:15;783413;100
23.03.16 13:30;783513;100
23.03.16 13:45;783613;100
23.03.16 14:00;783713;100
23.03.16 14:15;783813;100
23.03.16 14:30;783913;100
23.03.16 14:45;784013;100
23.03.16 15:00;784113;100
23.03.16 15:15;784213;100
23.03.16 15:30;784313;100
23.03.16 15:45;784413;100
23.03.16 16:00;784513;100
23.03.16 16:15;784613;100
23.03.16 16:30;784713;100
23.03.16 16:45;784813;100
23.03.16 17:00;784913;100
23.03.16 17:15;785013;100
23.03.16 17:30;785113;100
23.03.16 17:45;785213;100
23.03.16 18:00;785313;100
23.03.16 18:15;785413;100
23.03.16 18:30;785513;100
23.03.16 18:45;785613;100
23.03.16 19:00;785713;100
23.03.16 19:15;785813;100
23.03.16 19:30;785913;100
23.03.16 19:45;786013;100
23.03.16 20:00;786113;100
23.03.16 20:15;786213;100
23.03.16 20:30;786313;100
23.03.16 20:45;786413;100
23.03.16 21:00;786513;100
23.03.16 21:15;786613;100
23.03.16 21:30;786713;100
23.03.16 21:45;786813;100
23.03.16 22:00;786913;100
23.03.16 22:15;787013;100
23.03.16 22:30;787113;100
23.03.16 22:45;787213;100
23.03.16 23:00;787313;100
23.03.16 23:15;787413;100
23.03.16 23:30;787513;100
23.03.16 23:45;787613;100
24.03.16 00:00;787713;100
24.03.16 00:15;787813;100
24.03.16 00:30;787913;100
24.03.16 00:45;788013;100
24.03.16 01:00;788113;100
24.03.16 01:15;788213;100
24.03.16 01:30;788313;100
24.03.16 01:45;788413;100
24.03.16 02:00;788513;100
24.03.16 02:15;788613;100
24.03.16 02:30;788713;100
24.03.16 02:45;788813;100
24.03.16 03:00;788913;100
24.03.16 03:15;789013;100
24.03.16 03:30;789113;100
24.03.16 03:45;789213;100
24.03.16 04:00;789313;100
24.03.16 04:15;789413;100
24.03.16 04:30;789513;100
24.03.16 04:45;789613;100
24.03.16 05:00;789713;100
24.03.16 05:15;789813;100
24.03.16 05:30;789913;100
24.03.16 05:45;790013;100
24.03.16 06:00;790113;100
24.03.16 06:15;790213;100
24.03.16 06:30;790313;100
24.03.16 06:45;790413;100
24.03.16 07:00;790513;100
24.03.16 07:15;790613;100
24.03.16 07:30;790713;100
24.03.16 07:45;790813;100
24.03.16 08:00;790913;100
24.03.16 08:15;791013;100
24.03.16 08:30;791113;100
24.03.16 08:45;791213;100
24.03.16 09:00;791313;100
24.03.16 09:15;791413;100
24.03.16 09:30;791513;100
24.03.16 09:45;791613;100
24.03.16 10:00;791713;100
24.03.16 10:15;791813;100
24.03.16 10:30;791913;100
24.03.16 10:45;792013;100
24.03.16 11:00;792113;100
24.03.16 11:15;792213;100
24.03.16 11:30;792313;100
24.03.16 11:45;792413;100
24.03.16 12:00;792513;100
24.03.16 12:15;792613;100
24.03.16 12:30;792713;100
24.03.16 12:45;792813;100
24.03.16 13:00;792913;100
24.03.16 13:15;793013;100
24.03.16 13:30;793113;100
24.03.16 13:45;793213;100
24.03.16 14:00;793313;100
24.03.16 14:15;793413;100
24.03.16 14:30;793513;100
24.03.16 14:45;793613;100
24.03.16 15:00;793713;100
24.03.16 15:15;793813;100
24.03.16 15:30;793913;100
24.03.16 15:45;794013;100
24.03.16 16:00;794113;100
24.03.16 16:15;794213;100
24.03.16 16:30;794313;100
24.03.16 16:45;794413;100
24.03.16 17:00;794513;100
24.03.16 17:15;794613;100
24.03.16 17:30;794713;100
24.03.16 17:45;794813;100
24.03.16 18:00;794913;100
24.03.16 18:15;795013;100
24.03.16 18:30;795113;100
24.03.16 18:45;795213;100
24.03.16 19:00;795313;100
24.03.16 19:15;795413;100
24.03.16 19:30;795513;100
24.03.16 19:45;795613;100
24.03.16 20:00;795713;100
24.03.16 20:15;795813;100
24.03.16 20:30;795913;100
24.03.16 20:45;796013;100
24.03.16 21:00;796113;100
24.03.16 21:15;796213;100
24.03.16 21:30;796313;100
24.03.16 21:45;796413;100
24.03.16 22:00;796513;100
24.03.16 22:15;796613;100
24.03.16 22:30;796713;100
24.03.16 22:45;796813;100
24.03.16 23:00;796913;100
24.03.16 23:15;797013;100
24.03.16 23:30;797113;100
24.03.16 23:45;797213;100
25.03.16 00:00;797313;100
25.03.16 00:15;797413;100
25.03.16 00:30;797513;100
25.03.16 00:45;797613;100
25.03.16 01:00;797713;100
25.03.16 01:15;797813;100
25.03.16 01:30;797913;100
25.03.16 01:45;798013;100
25.03.16 02:00;798113;100
25.03.16 02:15;798213;100
25.03.16 02:30;798313;100
25.03.16 02:45;798413;100
25.03.16 03:00;798513;100
25.03.16 03:15;798613;100
25.03.16 03:30;798713;100
25.03.16 03:45;798813;100
25.03.16 04:00;798913;100
25.03.16 04:15;799013;100
25.03.16 04:30;799113;100
25.03.16 04:45;799213;100
25.03.16 05:00;799313;100
25.03.16 05:15;799413;100
25.03.16 05:30;799513;100
25.03.16 05:45;799613;100
25.03.16 06:00;799713;100
25.03.16 06:15;799813;100
25.03.16 06:30;799913;100
25.03.16 06:45;800013;100
25.03.16 07:00;800113;100
25.03.16 07:15;800213;100
25.03.16 07:30;800313;100
25.03.16 07:45;800413;100
25.03.16 08:00;800513;100
25.03.16 08:15;800613;100
25.03.16 08:30;800713;100
25.03.16 08:45;800813;100
25.03.16 09:00;800913;100
25.03.16 09:15;801013;100
25.03.16 09:30;801113;100
25.03.16 09:45;801213;100
25.03.16 10:00;801313;100
25.03.16 10:15;801413;100
25.03.16 10:30;801513;100
25.03.16 10:45;801613;100
25.03.16 11:00;801713;100
25.03.16 11:15;801813;100
25.03.16 11:30;801913;100
25.03.16 11:45;802013;100
25.03.16 12:00;802113;100
25.03.16 12:15;802213;100
25.03.16 12:30;802313;100
25.03.16 12:45;802413;100
25.03.16 13:00;802513;100
25.03.16 13:15;802613;100
25.03.16 13:30;802713;100
25.03.16 13:45;802813;100
25.03.16 14:00;802913;100
25.03.16 14:15;803013;100
25.03.16 14:30;803113;100
25.03.16 14:45;803213;100
25.03.16 15:00;803313;100
25.03.16 15:15;803413;100
25.03.16 15:30;803513;100
25.03.16 15:45;803613;100
25.03.16 16:00;803713;100
25.03.16 16:15;803813;100
25.03.16 16:30;803913;100
25.03.16 16:45;804013;100
25.03.16 17:00;804113;100
25.03.16 17:15;804213;100
25.03.16 17:30;804313;100
25.03.16 17:45;804413;100
25.03.16 18:00;804513;100
25.03.16 18:15;804613;100
25.03.16 18:30;804713;100
25.03.16 18:45;804813;100
25.03.16 19:00;804913;100
25.03.16 19:15;805013;100
25.03.16 19:30;805113;100
25.03.16 19:45;805213;100
25.03.16 20:00;805313;100
25.03.16 20:15;805413;100
25.03.16 20:30;805513;100
25.03.16 20:45;805613;100
25.03.16 21:00;805713;100
25.03.16 21:15;805813;100
25.03.16 21:30;805913;100
25.03.16 21:45;806013;100
25.03.16 22:00;806113;100
25.03.16 22:15;806213;100
25.03.16 22:30;806313;100
25.03.16 22:45;806413;100
25.03.16 23:00;806513;100
25.03.16 23:15;806613;100
25.03.16 23:30;806713;100
25.03.16 23:45;806813;100
26.03.16 00:00;806913;100
26.03.16 00:15;807013;100
26.03.16 00:30;807113;100
26.03.16 00:45;807213;100
26.03.16 01:00;807313;100
26.03.16 01:15;807413;100
26.03.16 01:30;807513;100
26.03.16 01:45;807613;100
26.03.16 02:00;807713;100
26.03.16 02:15;807813;100
26.03.16 02:30;807913;100
26.03.16 02:45;808013;100
26.03.16 03:00;808113;100
26.03.16 03:15;808213;100
26.03.16 03:30;808313;100
26.03.16 03:45;808413;100
26.03.16 04:00;808513;100
26.03.16 04:15;808613;100
26.03.16 04:30;808713;100
26.03.16 04:45;808813;100
26.03.16 05:00;808913;100
26.03.16 05:15;809013;100
26.03.16 05:30;809113;100
26.03.16 05:45;809213;100
26.03.16 06:00;809313;100
26.03.16 06:15;809413;100
26.03.16 06:30;809513;100
26.03.16 06:45;809613;100
26.03.16 07:00;809713;100
26.03.16 07:15;809813;100
26.03.16 07:30;809913;100
26.03.16 07:45;810013;100
26.03.16 08:00;810113;100
26.03.16 08:15;810213;100
26.03.16 08:30;810313;100
26.03.16 08:45;810413;100
26.03.16 09:00;810513;100
26.03.16 09:15;810613;100
26.03.16 09:30;810713;100
26.03.16 09:45;810813;100
26.03.16 10:00;810913;100
26.03.16 10:15;811013;100
26.03.16 10:30;811113;100
26.03.16 10:45;811213;100
26.03.16 11:00;811313;100
26.03.16 11:15;811413;100
26.03.16 11:30;811513;100
26.03.16 11:45;811613;100
26.03.16 12:00;811713;100
26.03.16 12:15;811813;100
26.03.16 12:30;811913;100
26.03.16 12:45;812013;100
26.03.16 13:00;812113;100
26.03.16 13:15;812213;100
26.03.16 13:30;812313;100
26.03.16 13:45;812413;100
26.03.16 14:00;812513;100
26.03.16 14:15;812613;100
26.03.16 14:30;812713;100
26.03.16 14:45;812813;100
26.03.16 15:00;812913;100
26.03.16 15:15;813013;100
26.03.16 15:30;813113;100
26.03.16 15:45;813213;100
26.03.16 16:00;813313;100
26.03.16 16:15;813413;100
26.03.16 16:30;813513;100
26.03.16 16:45;813613;100
26.03.16 17:00;813713;100
26.03.16 17:15;813813;100
26.03.16 17:30;813913;100
26.03.16 17:45;814013;100
26.03.16 18:00;814113;100
26.03.16 18:15;814213;100
26.03.16 18:30;814313;100
26.03.16 18:45;814413;100
26.03.16 19:00;814513;100
26.03.16 19:15;814613;100
26.03.16 19:30;814713;100
26.03.16 19:45;814813;100
26.03.16 20:00;814913;100
26.03.16 20:15;815013;100
26.03.16 20:30;815113;100
26.03.16 20:45;815213;100
26.03.16 21:00;815313;100
26.03.16 21:15;815413;100
26.03.16 21:30;815513;100
26.03.16 21:45;815613;100
26.03.16 22:00;815713;100
26.03.16 22:15;815813;100
26.03.16 22:30;815913;100
26.03.16 22:45;816013;100
26.03.16 23:00;816113;100
26.03.16 23:15;816213;100
26.03.16 23:30;816313;100
26.03.16 23:45;816413;100
27.03.16 00:00;816513;100
27.03.16 00:15;816613;100
27.03.16 00:30;816713;100
27.03.16 00:45;816813;100
27.03.16 01:00;816913;100
27.03.16 01:15;817013;100
27.03.16 01:30;817113;100
27.03.16 01:45;817213;100
27.03.16 02:00;817313;100
27.03.16 02:15;817413;100
27.03.16 02:30;817513;100
27.03.16 02:45;817613;100
27.03.16 03:00;817713;100
27.03.16 03:15;817813;100
27.03.16 03:30;817913;100
27.03.16 03:45;818013;100
27.03.16 04:00;818113;100
27.03.16 04:15;818213;100
27.03.16 04:30;818313;100
27.03.16 04:45;818413;100
27.03.16 05:00;818513;100
27.03.16 05:15;818613;100
27.03.16 05:30;818713;100
27.03.16 05:45;818813;100
27.03.16 06:00;818913;100
27.03.16 06:15;819013;100
27.03.16 06:30;819113;100
27.03.16 06:45;819213;100
27.03.16 07:00;819313;100
27.03.16 07:15;819413;100
27.03.16 07:30;819513;100
27.03.16 07:45;819613;100
27.03.16 08:00;819713;100
27.03.16 08:15;819813;100
27.03.16 08:30;819913;100
27.03.16 08:45;820013;100
27.03.16 09:00;820113;100
27.03.16 09:15;820213;100
27.03.16 09:30;820313;100
27.03.16 09:45;820413;100
27.03.16 10:00;820513;100
27.03.16 10:15;820613;100
27.03.16 10:30;820713;100
27.03.16 10:45;820813;100
27.03.16 11:00;820913;100
27.03.16 11:15;821013;100
27.03.16 11:30;821113;100
27.03.16 11:45;821213;100
27.03.16 12:00;821313;100
27.03.16 12:15;821413;100
27.03.16 12:30;821513;100
27.03.16 12:45;821613;100
27.03.16 13:00;821713;100
27.03.16 13:15;821813;100
27.03.16 13:30;821913;100
27.03.16 13:45;822013;100
27.03.16 14:00;822113;100
27.03.16 14:15;822213;100
27.03.16 14:30;822313;100
27.03.16 14:45;822413;100
27.03.16 15:00;822513;100
27.03.16 15:15;822613;100
27.03.16 15:30;822713;100
27.03.16 15:45;822813;100
27.03.16 16:00;822913;100
27.03.16 16:15;823013;100
27.03.16 16:30;823113;100
27.03.16 16:45;823213;100
27.03.16 17:00;823313;100
27.03.16 17:15;823413;100
27.03.16 17:30;823513;100
27.03.16 17:45;823613;100
27.03.16 18:00;823713;100
27.03.16 18:15;823813;100
27.03.16 18:30;823913;100
27.03.16 18:45;824013;100
